# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "8" "-p" "-B" "-C" "-M" "--fraction" "-a" "calb_features.gtf" "-o" "counts.txt" "results/A1_S1_STAR/Aligned.sortedByCoord.out.bam" "results/A1_S1_STAR/Aligned.toTranscriptome.out.bam" "results/A2_S2_STAR/Aligned.sortedByCoord.out.bam" "results/A2_S2_STAR/Aligned.toTranscriptome.out.bam" "results/A3_S3_STAR/Aligned.sortedByCoord.out.bam" "results/A3_S3_STAR/Aligned.toTranscriptome.out.bam" "results/B1_S4_STAR/Aligned.sortedByCoord.out.bam" "results/B1_S4_STAR/Aligned.toTranscriptome.out.bam" "results/B2_S5_STAR/Aligned.sortedByCoord.out.bam" "results/B2_S5_STAR/Aligned.toTranscriptome.out.bam" "results/B3_S6_STAR/Aligned.sortedByCoord.out.bam" "results/B3_S6_STAR/Aligned.toTranscriptome.out.bam" "results/C1_S7_STAR/Aligned.sortedByCoord.out.bam" "results/C1_S7_STAR/Aligned.toTranscriptome.out.bam" "results/C2_S8_STAR/Aligned.sortedByCoord.out.bam" "results/C2_S8_STAR/Aligned.toTranscriptome.out.bam" "results/C3_S9_STAR/Aligned.sortedByCoord.out.bam" "results/C3_S9_STAR/Aligned.toTranscriptome.out.bam" "results/D1_S10_STAR/Aligned.sortedByCoord.out.bam" "results/D1_S10_STAR/Aligned.toTranscriptome.out.bam" "results/D2_S11_STAR/Aligned.sortedByCoord.out.bam" "results/D2_S11_STAR/Aligned.toTranscriptome.out.bam" "results/D3_S12_STAR/Aligned.sortedByCoord.out.bam" "results/D3_S12_STAR/Aligned.toTranscriptome.out.bam" "results/E1_S13_STAR/Aligned.sortedByCoord.out.bam" "results/E1_S13_STAR/Aligned.toTranscriptome.out.bam" "results/E2_S14_STAR/Aligned.sortedByCoord.out.bam" "results/E2_S14_STAR/Aligned.toTranscriptome.out.bam" "results/E3_S15_STAR/Aligned.sortedByCoord.out.bam" "results/E3_S15_STAR/Aligned.toTranscriptome.out.bam" "results/F1_S16_STAR/Aligned.sortedByCoord.out.bam" "results/F1_S16_STAR/Aligned.toTranscriptome.out.bam" "results/F2_S17_STAR/Aligned.sortedByCoord.out.bam" "results/F2_S17_STAR/Aligned.toTranscriptome.out.bam" "results/F3_S18_STAR/Aligned.sortedByCoord.out.bam" "results/F3_S18_STAR/Aligned.toTranscriptome.out.bam" 
Geneid	Chr	Start	End	Strand	Length	results/A1_S1_STAR/Aligned.sortedByCoord.out.bam	results/A1_S1_STAR/Aligned.toTranscriptome.out.bam	results/A2_S2_STAR/Aligned.sortedByCoord.out.bam	results/A2_S2_STAR/Aligned.toTranscriptome.out.bam	results/A3_S3_STAR/Aligned.sortedByCoord.out.bam	results/A3_S3_STAR/Aligned.toTranscriptome.out.bam	results/B1_S4_STAR/Aligned.sortedByCoord.out.bam	results/B1_S4_STAR/Aligned.toTranscriptome.out.bam	results/B2_S5_STAR/Aligned.sortedByCoord.out.bam	results/B2_S5_STAR/Aligned.toTranscriptome.out.bam	results/B3_S6_STAR/Aligned.sortedByCoord.out.bam	results/B3_S6_STAR/Aligned.toTranscriptome.out.bam	results/C1_S7_STAR/Aligned.sortedByCoord.out.bam	results/C1_S7_STAR/Aligned.toTranscriptome.out.bam	results/C2_S8_STAR/Aligned.sortedByCoord.out.bam	results/C2_S8_STAR/Aligned.toTranscriptome.out.bam	results/C3_S9_STAR/Aligned.sortedByCoord.out.bam	results/C3_S9_STAR/Aligned.toTranscriptome.out.bam	results/D1_S10_STAR/Aligned.sortedByCoord.out.bam	results/D1_S10_STAR/Aligned.toTranscriptome.out.bam	results/D2_S11_STAR/Aligned.sortedByCoord.out.bam	results/D2_S11_STAR/Aligned.toTranscriptome.out.bam	results/D3_S12_STAR/Aligned.sortedByCoord.out.bam	results/D3_S12_STAR/Aligned.toTranscriptome.out.bam	results/E1_S13_STAR/Aligned.sortedByCoord.out.bam	results/E1_S13_STAR/Aligned.toTranscriptome.out.bam	results/E2_S14_STAR/Aligned.sortedByCoord.out.bam	results/E2_S14_STAR/Aligned.toTranscriptome.out.bam	results/E3_S15_STAR/Aligned.sortedByCoord.out.bam	results/E3_S15_STAR/Aligned.toTranscriptome.out.bam	results/F1_S16_STAR/Aligned.sortedByCoord.out.bam	results/F1_S16_STAR/Aligned.toTranscriptome.out.bam	results/F2_S17_STAR/Aligned.sortedByCoord.out.bam	results/F2_S17_STAR/Aligned.toTranscriptome.out.bam	results/F3_S18_STAR/Aligned.sortedByCoord.out.bam	results/F3_S18_STAR/Aligned.toTranscriptome.out.bam
C5_05430W_A	Ca22chr5A_C_albicans_SC5314	1172085	1172609	+	525	3811.50	0	5234.79	0	4001	0	4230.25	0	3502	0	2890.18	0	3101.25	0	2748.50	0	3720.73	0	3854.75	0	4462.50	0	5570	0	4895	0	2899.33	0	3385	0	3207.75	0	4760.25	0	4598.08	0
C5_05440C_A	Ca22chr5A_C_albicans_SC5314	1172634	1174892	-	2259	34694.00	0	46477.48	0	39803.61	0	61409.58	0	51566.83	0	42182.50	0	31734.92	0	31250.33	0	42533.50	0	57330.00	0	64857.20	0	75629.25	0	70669.67	0	46396.83	0	47327.67	0	38782.08	0	57661.00	0	54075.92	0
C5_05450C_A	Ca22chr5A_C_albicans_SC5314	1175166	1175846	-	681	4435.50	0	5576	0	4659	0	6495	0	5322.25	0	4538.50	0	3564	0	3451.50	0	4307.50	0	4575.75	0	4967.25	0	5901.75	0	5062	0	3368.25	0	3286.25	0	2740.50	0	4295	0	3366.25	0
C5_05460C_A	Ca22chr5A_C_albicans_SC5314	1175896	1176357	-	462	383.50	0	411	0	319	0	471	0	388	0	423.50	0	258.50	0	251.50	0	297.50	0	282	0	341.50	0	305.50	0	329.50	0	196.75	0	219.25	0	207.50	0	276.50	0	238.50	0
C5_05470W_A	Ca22chr5A_C_albicans_SC5314	1176356	1178194	+	1839	2973	0	3784.17	0	2737	0	4107.50	0	3146.50	0	2667.25	0	2024	0	1964	0	2325.33	0	3232.33	0	3658.75	0	4078.50	0	3859.17	0	2768	0	2651.25	0	2043.25	0	3084	0	2317.67	0
C5_05480W_A	Ca22chr5A_C_albicans_SC5314	1178288	1179400	+	1113	10633	0	13341	0	10505.50	0	17105.98	0	12878.67	0	11476.67	0	8160.67	0	9161	0	10872	0	20335.75	0	20597.33	0	25583.83	0	19153.07	0	12445.50	0	12025.17	0	11162.12	0	16514.03	0	12333.50	0
C5_05490C_A	Ca22chr5A_C_albicans_SC5314	1179397	1180902	-	1506	9436.50	0	10213.75	0	8211	0	10790	0	9628.75	0	7012	0	5758.50	0	5745	0	6702	0	5609.50	0	6362	0	7298.50	0	6150.50	0	4125.25	0	3992.75	0	2939	0	4368.67	0	3780.50	0
C5_05500C_A	Ca22chr5A_C_albicans_SC5314	1182110	1182868	-	759	5529.60	0	6601.48	0	5912.44	0	8696.86	0	7872.87	0	6950.70	0	4725.10	0	4597.48	0	6031.74	0	4637.13	0	5598.12	0	5929.82	0	5053.67	0	3428.23	0	3706.27	0	2858.91	0	3818.74	0	3862.95	0
C5_05510C_A	Ca22chr5A_C_albicans_SC5314	1188747	1189058	-	312	124.33	0	96.50	0	98.50	0	197.17	0	198.50	0	178.00	0	88.42	0	149.17	0	105.17	0	195.83	0	251.58	0	256.25	0	247.17	0	175.33	0	204.50	0	182.17	0	258.83	0	189.67	0
C5_00010W_B	Ca22chr5B_C_albicans_SC5314	1918	2427	+	510	237.37	0	311.62	0	264.83	0	361.72	0	326.89	0	265.94	0	200.08	0	203.20	0	257.81	0	176.68	0	178.20	0	222.98	0	150.24	0	105.06	0	115.85	0	77.61	0	123.79	0	125.30	0
C5_00030W_B	Ca22chr5B_C_albicans_SC5314	3999	4808	+	810	2000	0	2701.50	0	2137.75	0	2905.25	0	2406.50	0	1864.50	0	1640.50	0	1249.50	0	1931	0	1917.50	0	2289.50	0	2599.50	0	2679.67	0	1722	0	1716.50	0	1144.50	0	1687	0	1406	0
C5_00040C_B	Ca22chr5B_C_albicans_SC5314	4830	6473	-	1644	1350.50	0	1555.50	0	1230	0	2028.25	0	1551.50	0	1380.50	0	1060.50	0	972	0	1207	0	1001.25	0	1083.50	0	1218.50	0	1206.25	0	789.50	0	743.50	0	609.25	0	1020.50	0	750	0
C5_00050W_B	Ca22chr5B_C_albicans_SC5314	6532	7230	+	699	647	0	859.50	0	635.75	0	868.50	0	753.50	0	534	0	442.25	0	404	0	519.50	0	534	0	671.50	0	748.75	0	645.50	0	458.50	0	412.50	0	288	0	427	0	399.50	0
C5_00060C_B	Ca22chr5B_C_albicans_SC5314	7209	8807	-	1599	796.50	0	749.67	0	616.50	0	890.75	0	874.50	0	630.50	0	516	0	420.00	0	564.50	0	424.50	0	534	0	638.75	0	548	0	423.50	0	320.50	0	259.50	0	348.17	0	330.50	0
C5_00070W_B	Ca22chr5B_C_albicans_SC5314	8946	10154	+	1209	1234	0	1582	0	1289	0	1407.75	0	1135	0	917	0	1026.50	0	721.50	0	965.50	0	552.50	0	600	0	759.50	0	657	0	401.67	0	413	0	297.50	0	461.50	0	516.50	0
C5_00080C_B	Ca22chr5B_C_albicans_SC5314	10151	11086	-	936	2393	0	2741.50	0	2190	0	2797.75	0	2324	0	1902.75	0	1465.17	0	1439.17	0	1696.67	0	2165.50	0	2305.50	0	2930	0	2316	0	1385.50	0	1460	0	1233	0	1855.75	0	1444.50	0
C5_00090C_B	Ca22chr5B_C_albicans_SC5314	11157	11819	-	663	662.50	0	915.67	0	704.17	0	924.58	0	708	0	630.83	0	477.50	0	501.25	0	559.92	0	547.75	0	568.50	0	698.42	0	646.64	0	388.17	0	412	0	319.17	0	429.50	0	360.50	0
C5_00100C_B	Ca22chr5B_C_albicans_SC5314	11839	12441	-	603	4668.67	0	6921.67	0	5524.08	0	6996.67	0	5422.06	0	5203.50	0	4012.50	0	4132.58	0	4700.17	0	2446.50	0	2606.50	0	3209.50	0	2505.75	0	1582.25	0	1556.25	0	1431.75	0	2337.25	0	1734	0
C5_00110C_B	Ca22chr5B_C_albicans_SC5314	12554	14674	-	2121	9264.65	0	10943	0	8396.12	0	10002.04	0	8198.75	0	6505.50	0	5200.54	0	5017.58	0	6112.17	0	5177.42	0	5792.50	0	6714.75	0	4789.50	0	3070.50	0	3469.83	0	2739.00	0	4024.75	0	3466.67	0
C5_00120W_B	Ca22chr5B_C_albicans_SC5314	14763	15059	+	297	90	0	129.50	0	68.12	0	109	0	134.62	0	64.75	0	68.50	0	44.50	0	92	0	88	0	89.50	0	115	0	74	0	67.50	0	40.50	0	30.50	0	61	0	30.50	0
C5_00130C_B	Ca22chr5B_C_albicans_SC5314	15077	15475	-	399	74.50	0	67	0	57	0	91.50	0	95.50	0	80	0	52	0	65.50	0	60	0	40.50	0	74	0	83	0	68	0	50	0	29	0	56.50	0	50.50	0	54	0
C5_00140C_B	Ca22chr5B_C_albicans_SC5314	15563	15979	-	417	240	0	298.50	0	228.50	0	355.25	0	271	0	238	0	223	0	204.50	0	213	0	494.50	0	515.50	0	654	0	667	0	440	0	416	0	328.50	0	492	0	367	0
C5_00150C_B	Ca22chr5B_C_albicans_SC5314	16398	18029	-	1632	8350.70	0	9133.67	0	7195.75	0	9307.95	0	7888.29	0	6009.25	0	4700.67	0	4814	0	5771	0	5113.75	0	6051.68	0	7120.70	0	5767.08	0	3834.58	0	3707.75	0	2989	0	4417.71	0	3686.67	0
C5_00160W_B	Ca22chr5B_C_albicans_SC5314	18148	18882	+	735	445.50	0	610.75	0	414.75	0	569	0	500.50	0	431.50	0	311	0	272.50	0	340.50	0	524.50	0	528.50	0	628	0	512.50	0	369.50	0	301.50	0	242.50	0	381.50	0	271	0
C5_00170W_B	Ca22chr5B_C_albicans_SC5314	19011	20093	+	1083	2234	0	2496.25	0	1960.25	0	2201	0	2057.50	0	1530.50	0	1303	0	1139.75	0	1462	0	2324.42	0	2805.50	0	3312.50	0	2499.33	0	1590.33	0	1552.25	0	1283.50	0	1861.25	0	1784	0
C5_00180W_B	Ca22chr5B_C_albicans_SC5314	21297	23504	+	2208	10970.33	0	12901	0	10468.33	0	12976.17	0	10664.12	0	8646.50	0	7627	0	6739.83	0	8712.75	0	7268.33	0	8293.75	0	10338.50	0	8767	0	5334.50	0	5513.50	0	4459	0	6834	0	5547	0
C5_00190C_B	Ca22chr5B_C_albicans_SC5314	23548	29661	-	6114	225616.43	0	272852.48	0	215434.70	0	296064.34	0	241605.66	0	187943.37	0	137251.64	0	139984.12	0	165259.46	0	81560.89	0	96007.15	0	117035.46	0	100266.53	0	67878.30	0	60482.94	0	44904.23	0	68981.33	0	51205.74	0
C5_00200C_B	Ca22chr5B_C_albicans_SC5314	30720	32849	-	2130	29041.56	0	38396.67	0	30228.92	0	37620.31	0	32344.48	0	25051.36	0	20386.57	0	18990.83	0	25422.02	0	26164.42	0	31383.75	0	36657.01	0	28994.57	0	20067.50	0	19200.75	0	14143.92	0	21967.08	0	17589.50	0
C5_00210C_B	Ca22chr5B_C_albicans_SC5314	33839	35884	-	2046	3044.75	0	3563.67	0	2886.50	0	3584.81	0	3002	0	2286.50	0	2187.50	0	1817.50	0	2499.75	0	3414	0	3836.50	0	4851.75	0	2963.25	0	1889	0	2027.50	0	1522	0	2489.17	0	2010.25	0
C5_00220W_B	Ca22chr5B_C_albicans_SC5314	36656	39271	+	2616	3091	0	4084.75	0	3306.58	0	4434.08	0	3736.25	0	3088.70	0	2494.50	0	2197.50	0	2785.50	0	5725.67	0	6211.25	0	8226	0	6439.25	0	4109.33	0	3997.50	0	3126.75	0	4736.75	0	3855.25	0
C5_00230C_B	Ca22chr5B_C_albicans_SC5314	39266	40126	-	861	292.75	0	361	0	301	0	401.50	0	335.50	0	265	0	257.75	0	198	0	282.50	0	526	0	549.50	0	680	0	603.50	0	389.50	0	363	0	285	0	472	0	388.50	0
C5_00240W_B	Ca22chr5B_C_albicans_SC5314	40891	42570	+	1680	3266.50	0	4513	0	3617	0	5066.00	0	4154.50	0	3283.08	0	2903	0	2567.33	0	3275	0	3661.50	0	4131	0	5128.50	0	5007.83	0	3180.50	0	3131.75	0	2562.50	0	3614	0	3421.33	0
C5_00250C_B	Ca22chr5B_C_albicans_SC5314	42567	43190	-	624	591	0	850.12	0	592.50	0	1373.17	0	1057	0	917.50	0	568.67	0	570.58	0	698.67	0	1084.50	0	1274.33	0	1461	0	1619.17	0	1250	0	1114	0	799.50	0	1305.75	0	854.50	0
C5_00260W_B	Ca22chr5B_C_albicans_SC5314	43421	44635	+	1215	3177.50	0	4006	0	3070.50	0	4253	0	3506.32	0	2844.25	0	2383.17	0	2130.75	0	2732.58	0	3381.50	0	4027.50	0	4777	0	4746.75	0	3350.25	0	3024	0	2504.75	0	3719	0	2805	0
C5_00270W_B	Ca22chr5B_C_albicans_SC5314	45823	46218	+	396	6098.75	0	6874.75	0	5606	0	7471	0	6571	0	5304	0	4186.50	0	4283.42	0	5301.25	0	5686	0	6396.25	0	7653	0	7829.67	0	5031.25	0	5098	0	4270.25	0	6534.75	0	5298.25	0
C5_00280C_B	Ca22chr5B_C_albicans_SC5314	46404	47366	-	963	1044.75	0	1122.25	0	873	0	1192.08	0	998	0	723	0	588	0	648.50	0	723.50	0	675.50	0	733	0	895.50	0	721.50	0	511	0	482	0	399.17	0	666	0	522.50	0
C5_00290W_B	Ca22chr5B_C_albicans_SC5314	47854	48873	+	1020	280.50	0	347.50	0	257.50	0	330.75	0	265	0	199.50	0	170	0	141.50	0	213	0	343	0	393	0	452.50	0	344.75	0	255	0	251	0	190.50	0	300	0	259	0
C5_00300C_B	Ca22chr5B_C_albicans_SC5314	48904	53010	-	4107	1901.25	0	2656	0	2194.50	0	2427.25	0	1958	0	1810	0	1546	0	1332.50	0	1759.50	0	1716.50	0	2024.75	0	2472.50	0	1830.50	0	1152.50	0	1182.50	0	993	0	1485.50	0	1354.61	0
C5_00310C_B	Ca22chr5B_C_albicans_SC5314	53247	53780	-	534	230	0	258.75	0	202.50	0	237.50	0	185	0	130.50	0	149.50	0	110.50	0	147	0	121.50	0	145	0	164.50	0	125	0	66	0	90	0	57	0	109.50	0	88	0
C5_00320W_B	Ca22chr5B_C_albicans_SC5314	54029	54322	+	294	122.50	0	157.50	0	96	0	160	0	119.75	0	114	0	71.25	0	102	0	86	0	139.75	0	112.25	0	158.17	0	95	0	82	0	70.50	0	73.50	0	122.50	0	85	0
C5_00330C_B	Ca22chr5B_C_albicans_SC5314	54415	63318	-	8904	6088.33	0	8508.00	0	6701.33	0	8539.79	0	7237.25	0	5591.72	0	4550.59	0	4210.50	0	5065.50	0	8711.75	0	9938.20	0	12582.25	0	9548.00	0	6358.25	0	5805.25	0	4501.50	0	6774	0	5546.75	0
C5_00340W_B	Ca22chr5B_C_albicans_SC5314	63667	64644	+	978	300.75	0	386	0	339.83	0	468.50	0	358	0	329.75	0	289	0	221.50	0	293	0	296.50	0	336.50	0	391.50	0	326	0	204.50	0	212.50	0	210.50	0	228.50	0	296.50	0
C5_00350C_B	Ca22chr5B_C_albicans_SC5314	64733	66052	-	1320	477	0	584.75	0	422	0	462.25	0	463	0	384.50	0	329.50	0	234.50	0	395.75	0	937.20	0	976	0	1213	0	983	0	634	0	602	0	503.81	0	666.50	0	612.50	0
C5_00360C_B	Ca22chr5B_C_albicans_SC5314	66383	66464	-	82	8.50	0	15	0	11.50	0	13	0	11.50	0	18	0	6.50	0	7	0	6	0	7	0	10	0	4.50	0	7.50	0	9	0	6	0	0	0	3	0	5.50	0
C5_00370W_B	Ca22chr5B_C_albicans_SC5314;Ca22chr5B_C_albicans_SC5314;Ca22chr5B_C_albicans_SC5314	67605;67736;67850	67607;67746;68261	+;+;+	426	8326.58	0	10369.73	0	7620.83	0	10257.46	0	8359.32	0	6694.08	0	4925.60	0	5175.33	0	6456.77	0	8567.58	0	8875.25	0	11204.70	0	9644.75	0	6329.73	0	6117.32	0	4951.83	0	7513.70	0	5845.38	0
C5_00380W_B	Ca22chr5B_C_albicans_SC5314	69038	71404	+	2367	1691.92	0	2707	0	2078.75	0	3156	0	2563	0	2173.75	0	1898.50	0	1559.75	0	2119.25	0	2341.75	0	2718.50	0	3062.50	0	2699.08	0	1924.50	0	1777.25	0	1385.25	0	1933	0	1689.25	0
C5_00390C_B	Ca22chr5B_C_albicans_SC5314	71613	72101	-	489	3715.75	0	5242.50	0	4411.67	0	6470.75	0	5703.75	0	4740.50	0	3887.83	0	3670	0	4993.42	0	9965.08	0	12249.62	0	13993.14	0	10790	0	7675.50	0	7665.33	0	5565.58	0	8103.28	0	7602.60	0
C5_00400C_B	Ca22chr5B_C_albicans_SC5314	74018	76453	-	2436	2228.50	0	3303.25	0	2644.50	0	3487.75	0	2963.00	0	2516	0	2337	0	1972.50	0	2768	0	1875.50	0	2143.25	0	2650	0	2742.50	0	1713.50	0	1706.50	0	1470	0	2073.50	0	2107	0
C5_00410W_B	Ca22chr5B_C_albicans_SC5314	77014	77355	+	342	34.75	0	22.50	0	27	0	48	0	35.50	0	28.50	0	24.50	0	16	0	13.50	0	13.50	0	10.50	0	7	0	8.50	0	9.50	0	5.50	0	4.50	0	10	0	8	0
C5_00420C_B	Ca22chr5B_C_albicans_SC5314	77777	78136	-	360	304.25	0	496.50	0	383.17	0	516.50	0	447	0	378.50	0	342	0	282	0	383	0	352.50	0	319	0	431.50	0	396.75	0	222.50	0	283	0	181.67	0	301.50	0	284	0
C5_00430W_B	Ca22chr5B_C_albicans_SC5314	78890	79492	+	603	575.50	0	730.50	0	559.50	0	634.50	0	543.50	0	362.50	0	343	0	290	0	345.50	0	50.50	0	66	0	78	0	99.50	0	70.50	0	60	0	37	0	80.50	0	97.50	0
C5_00440C_B	Ca22chr5B_C_albicans_SC5314	79518	80225	-	708	593.50	0	763.62	0	586	0	712	0	581	0	449.50	0	429	0	377.50	0	463.50	0	968	0	1141.50	0	1297.75	0	892.50	0	600	0	594.50	0	521.50	0	737.50	0	720	0
C5_00450C_B	Ca22chr5B_C_albicans_SC5314;Ca22chr5B_C_albicans_SC5314	80483;81576	81503;81598	-;-	1044	405	0	553.25	0	411.50	0	556	0	555.50	0	450.50	0	440.50	0	344.50	0	437.50	0	637.50	0	755.50	0	868	0	848.50	0	522.50	0	592	0	420	0	643.50	0	561.50	0
C5_00460C_B	Ca22chr5B_C_albicans_SC5314	82117	83979	-	1863	530	0	751	0	533	0	867	0	781.50	0	529	0	566	0	467.50	0	586.50	0	885.50	0	1026	0	1222	0	1236.50	0	785	0	734.50	0	580.08	0	886	0	789	0
C5_00470C_B	Ca22chr5B_C_albicans_SC5314	84369	86237	-	1869	144.50	0	166.25	0	145	0	184.50	0	201	0	152	0	113	0	91	0	99.50	0	162	0	127	0	156	0	89	0	85.50	0	70.50	0	65.50	0	95.75	0	88.50	0
C5_00480C_B	Ca22chr5B_C_albicans_SC5314	87345	88250	-	906	3142	0	4063.50	0	3118.33	0	4225.33	0	3511.08	0	2804.83	0	2509.25	0	2254.25	0	2748.50	0	2596.25	0	3213.08	0	3826	0	3763.08	0	2362.17	0	2303.50	0	2021.50	0	2792	0	2766.75	0
C5_00490C_B	Ca22chr5B_C_albicans_SC5314	89881	93594	-	3714	2405.75	0	3201.50	0	2538.57	0	3205.50	0	3053.33	0	2290.75	0	1851.75	0	1714	0	2146.50	0	2795.50	0	3447	0	3962.75	0	3748	0	2591	0	2319	0	1821.72	0	2683	0	2425.50	0
C5_00500W_B	Ca22chr5B_C_albicans_SC5314	95043	98102	+	3060	2086.67	0	2766.50	0	1999.33	0	2464.50	0	2466	0	1762	0	1584.50	0	1357.75	0	1715.50	0	1976.50	0	2338.75	0	2978	0	2594.33	0	1519.50	0	1534.50	0	1185	0	1786	0	1533.50	0
C5_00510W_B	Ca22chr5B_C_albicans_SC5314	103156	104601	+	1446	205.50	0	238.50	0	170	0	207.50	0	224	0	166.50	0	145.50	0	113	0	149	0	263.50	0	296.17	0	259	0	127.50	0	116.50	0	93	0	62	0	97.50	0	100	0
C5_00520W_B	Ca22chr5B_C_albicans_SC5314	105031	105504	+	474	21	0	9	0	9	0	14.50	0	31	0	14.25	0	10	0	11.50	0	6	0	11.50	0	6.50	0	11.50	0	5	0	20	0	9.50	0	1	0	1	0	1.50	0
C5_00530W_B	Ca22chr5B_C_albicans_SC5314	105626	107950	+	2325	113	0	84.50	0	43	0	103.50	0	114	0	100.50	0	48.50	0	49.50	0	43	0	47.50	0	42.50	0	64	0	32.50	0	41.50	0	33	0	26	0	35.50	0	34	0
C5_00540C_B	Ca22chr5B_C_albicans_SC5314	109827	110888	-	1062	84	0	91	0	58	0	74	0	50.67	0	65	0	37	0	69	0	43.50	0	64	0	38	0	78	0	59	0	45	0	21.25	0	28	0	22	0	26	0
C5_00550C_B	Ca22chr5B_C_albicans_SC5314	121527	121850	-	324	427.50	0	468.50	0	385	0	402	0	386	0	281.50	0	209.50	0	244.50	0	285.50	0	624	0	803.50	0	850	0	672.50	0	455	0	427.50	0	389.50	0	457	0	449	0
C5_00560W_B	Ca22chr5B_C_albicans_SC5314	122285	122794	+	510	3185.25	0	4066.50	0	3151.50	0	3531.50	0	3005.50	0	2326.50	0	1635.17	0	1602.25	0	2046	0	3802.50	0	4252	0	5154.50	0	4190.25	0	2781.50	0	2707.75	0	2222.50	0	3264	0	2652.08	0
C5_00570W_B	Ca22chr5B_C_albicans_SC5314	125107	130257	+	5151	23261	0	30006.00	0	23672.50	0	36728.58	0	32993.25	0	25166.75	0	17081.83	0	17705.25	0	22253.17	0	19535.58	0	22973.58	0	28496.92	0	30573.42	0	19901.33	0	20088	0	15223.58	0	22834.17	0	19425.33	0
C5_00580W_B	Ca22chr5B_C_albicans_SC5314	130817	132901	+	2085	1751.25	0	2392.50	0	1861	0	2478.75	0	2238.25	0	1843.50	0	1545.50	0	1200	0	1564.50	0	3574.75	0	4156	0	5088.42	0	4650	0	3215.50	0	2971.50	0	2235.92	0	3333.50	0	2868	0
C5_00590W_B	Ca22chr5B_C_albicans_SC5314	134729	135634	+	906	7901	0	9640.50	0	7173.50	0	9284.50	0	7017.50	0	5859	0	5700	0	5460.33	0	6092	0	18690	0	19868	0	23878.03	0	25030.25	0	14339.17	0	14837.50	0	13935.50	0	20505.22	0	15971.75	0
C5_00600C_B	Ca22chr5B_C_albicans_SC5314	137586	138893	-	1308	159	0	125	0	124	0	136.50	0	172	0	130	0	120	0	62	0	108	0	1029	0	1331	0	1592	0	786	0	570.50	0	550	0	253	0	544	0	450.50	0
C5_00610C_B	Ca22chr5B_C_albicans_SC5314	139504	141366	-	1863	732.50	0	1083	0	655.50	0	1098	0	801.67	0	697.50	0	598.50	0	504.50	0	726.50	0	1582	0	1845.70	0	2406.50	0	1825.42	0	1312	0	1254.50	0	866.50	0	1312.61	0	1159	0
C5_00620W_B	Ca22chr5B_C_albicans_SC5314	141648	142259	+	612	97	0	139.50	0	84	0	130	0	114.50	0	76.50	0	77	0	68	0	99	0	109	0	118	0	146	0	109	0	80	0	69.50	0	61.50	0	80	0	105	0
C5_00630C_B	Ca22chr5B_C_albicans_SC5314	142314	144413	-	2100	734.50	0	738	0	686	0	636	0	572	0	357	0	344	0	225	0	416.50	0	434.50	0	534	0	596	0	294.50	0	206	0	151.50	0	141	0	204.50	0	166	0
C5_00640C_B	Ca22chr5B_C_albicans_SC5314	144755	146281	-	1527	562.50	0	777	0	541.50	0	705	0	566.25	0	351	0	423	0	374	0	495	0	1235	0	1371	0	1538.50	0	1754.17	0	1005.50	0	838.50	0	777.50	0	1290.67	0	1104	0
C5_00650C_B	Ca22chr5B_C_albicans_SC5314	146703	147776	-	1074	2288.50	0	3248	0	2223	0	3331	0	2713	0	1990	0	1678.50	0	1510	0	1854.50	0	1009	0	1045	0	1588	0	1554.50	0	998	0	1157	0	830	0	1365	0	1161	0
C5_00660C_B	Ca22chr5B_C_albicans_SC5314	148109	149695	-	1587	13240.21	0	17367.58	0	12604.73	0	20836.33	0	17742.50	0	13638.56	0	12560.45	0	12052.56	0	13432.83	0	57599.35	0	63943.38	0	78519.61	0	76301.93	0	47758.08	0	49263.43	0	45271.45	0	62675.23	0	52642.20	0
C5_00670C_B	Ca22chr5B_C_albicans_SC5314	151167	153224	-	2058	7824	0	10366	0	8935.08	0	11812.50	0	10739.33	0	8345.50	0	8446.83	0	6498	0	9966.50	0	12397.33	0	14388.50	0	17917.50	0	18249.25	0	11147	0	11942.67	0	9483.98	0	13751.17	0	13806.67	0
C5_00680W_B	Ca22chr5B_C_albicans_SC5314	156798	158153	+	1356	931.50	0	1412.50	0	1204.83	0	1460	0	1447.75	0	1137	0	1223	0	911	0	1212	0	648	0	791.50	0	853.50	0	949.50	0	640.17	0	689.50	0	575	0	735.50	0	806	0
C5_00690C_B	Ca22chr5B_C_albicans_SC5314;Ca22chr5B_C_albicans_SC5314	158179;159303	159242;159321	-;-	1083	807	0	1312	0	898	0	1334	0	1254.50	0	1071.50	0	860	0	807	0	1072	0	553	0	591	0	646	0	746	0	429	0	502	0	426	0	593	0	589	0
C5_00700C_B	Ca22chr5B_C_albicans_SC5314	159618	160766	-	1149	1654.50	0	2247.50	0	1774	0	2277.25	0	2205.50	0	1663	0	1484.75	0	1199	0	1605.61	0	838.50	0	889	0	1127.50	0	1324.29	0	843.75	0	681	0	666	0	858	0	746.50	0
C5_00710W_B	Ca22chr5B_C_albicans_SC5314	164507	166657	+	2151	285	0	227	0	218.50	0	300	0	337	0	249.70	0	179	0	176	0	179	0	546	0	675.25	0	806	0	623	0	387	0	433	0	326.50	0	461	0	392.25	0
